,Critical Cases,Diseased,Infected asymptomatic,Infected symptomatic,Isolated,Recovered,Susceptible,accumulated cases,case fatality rate,contact infectivity asymptomatic self,contact infectivity quarantine self,contact infectivity symptomatic self,contacts per person symptomatic self,critical cases recovery rate,death rate,deimmunization rate,first infection,fraction of symptomatic,incidence per 100000,infected asymptomatic recovery rate,infected critical case rate,infected symptomatic recovery rate,infection rate,infection rate asymptomatic self,infection rate quarantined self,infection rate symptomatic self,init total population,isolated critical case rate,isolated recovery rate,isolation rate asymptomatic,isolation rate symptomatic,new cases,non controlled population,symptomatic rate,total infected,total infection rate
232.0,94.84430627717039,210367.3101566319,1072.4092681729799,495.39858854421647,0.0,4922887.264478879,2865082.7732015415,2630313.2977835294,0.0799780430467735,0.375,0.03749999999999999,0.1875,15.0,5.471786900605983,3.6478579337373227,13674.686845774664,0,0.3159816978985693,32878.916222294116,53.620463408648995,9.90797177088433,89.17174593795896,182.0817410488715,147.91673368454855,0.0,34.16500736432296,8000000,0.0,0.0,0.0,0.0,53.620463408648995,7789537.845537137,107.24092681729799,1567.8078567171963,182.0817410488715
233.0,95.67589182876783,210370.9734743227,1094.210853849878,503.80385686132763,0.0,4909380.608987374,2878554.7269358104,2630367.449816579,0.0799777892206628,0.375,0.03749999999999999,0.1875,15.0,5.519762990121221,3.6798419934141475,13637.168358298262,0,0.3152685976445779,32879.59312270724,54.7105426924939,10.076077137226553,90.68469423503898,186.54162922868034,151.63356152896415,0.0,34.908067699716185,8000000,0.0,0.0,0.0,0.0,54.7105426924939,7789533.350633896,109.4210853849878,1598.0147107112057,186.54162922868034
234.0,96.59640210320234,210374.6704542449,1117.2280253001802,512.7178667182791,0.0,4895914.14503291,2891984.64221877,2630422.721621907,0.07997751415579653,0.375,0.03749999999999999,0.1875,15.0,5.572869352107827,3.7152462347385513,13599.761513980306,0,0.31456128036455855,32880.28402027384,55.86140126500901,10.254357334365583,92.28921600929024,191.23713346222374,155.54565630894183,0.0,35.69147715328191,8000000,0.0,0.0,0.0,0.0,55.86140126500901,7789528.733143698,111.72280253001801,1629.9458920184593,191.23713346222374
235.0,97.60758032229289,210378.40454880387,1141.5157918677999,522.1611122552214,0.0,4882487.921571853,2905372.3893949487,2630479.1753177573,0.07997721727768117,0.375,0.03749999999999999,0.1875,15.0,5.631206557055358,3.754137704703573,13562.466448810701,0,0.3138596869146715,32880.989691471965,57.07578959338999,10.443222245104428,93.98900020593985,196.1800574693657,159.662923670714,0.0,36.51713379865168,8000000,0.0,0.0,0.0,0.0,57.07578959338999,7789523.987870924,114.15157918677998,1663.6769041230214,196.1800574693657
236.0,98.71141447564796,210382.17928206848,1167.1328196343172,532.1555274683534,0.0,4869101.994178014,2918717.826778391,2630536.875861939,0.07997689795286875,0.375,0.03749999999999999,0.1875,15.0,5.694889296671997,3.796592864447998,13525.28331716115,0,0.313163759626606,32881.71094827424,58.35664098171586,10.64311054936707,95.78799494430362,201.38296827956134,163.99590843240458,0.0,37.38705984715675,8000000,0.0,0.0,0.0,0.0,58.35664098171586,7789519.109303508,116.71328196343173,1699.2883471026707,201.38296827956134
237.0,99.91014310137187,210385.9982592914,1194.1416540866699,542.7245668967025,0.0,4855756.425492454,2932020.799884223,2630595.8912400687,0.07997655548686916,0.375,0.03749999999999999,0.1875,15.0,5.764046717386838,3.8426978115912265,13488.212293034596,0,0.3124734423065841,32882.44864050086,59.707082704333494,10.854491337934052,97.69042204140645,206.85924580648015,168.55583640802618,0.0,38.303409398453965,8000000,0.0,0.0,0.0,0.0,59.707082704333494,7789514.091597661,119.41416540866699,1736.8662209833724,206.85924580648015
238.0,101.20626213586968,210389.865176672,1222.6089595179992,553.8932926362647,0.0,4842451.28569893,2945281.1406101594,2630656.292665368,0.07997618912180506,0.375,0.03749999999999999,0.1875,15.0,5.838822815530943,3.8925485436872953,13451.253571385916,0,0.3117886802364532,32883.2036583171,61.13044797589996,11.077865852725296,99.70079267452766,212.6231360829749,173.35465931649304,0.0,39.26847676648187,8000000,0.0,0.0,0.0,0.0,61.13044797589996,7789508.928561243,122.26089595179992,1776.502252154264,212.6231360829749
239.0,102.60253285940814,210393.78383140304,1252.6057763575125,565.6884681062012,0.0,4829186.653027097,2958498.6663642256,2630718.1547908573,0.0799757980337994,0.375,0.03749999999999999,0.1875,15.0,5.919376895735085,3.94625126382339,13414.407369519713,0,0.3111094201769554,32883.976934885715,62.63028881787562,11.313769362124024,101.82392425911621,218.68980842935463,178.40510300681944,0.0,40.28470542253517,8000000,0.0,0.0,0.0,0.0,62.63028881787562,7789503.613635786,125.26057763575125,1818.2942444637138,218.68980842935463
240.0,104.10199097008845,210397.7581320442,1284.2077977222814,578.1386590276633,0.0,4815962.614285602,2971673.1791346814,2630781.555934883,0.07997538133008408,0.375,0.03749999999999999,0.1875,15.0,6.005884094428179,4.003922729618787,13377.673928571117,0,0.31043561037326867,32884.76944918604,64.21038988611407,11.562773180553267,104.06495862497938,225.075416849677,183.72071924908198,0.0,41.35469760059501,8000000,0.0,0.0,0.0,0.0,64.21038988611407,7789498.139877034,128.42077977222814,1862.3464567499445,225.075416849677
241.0,105.70795682504117,210401.79210926642,1317.4956665884713,591.2743421143197,0.0,4802779.265427385,2984804.4644978717,2630846.578320979,0.07997493804581565,0.375,0.03749999999999999,0.1875,15.0,6.098535970675451,4.065690647116968,13341.053515076072,0,0.30976720056291773,32885.58222901224,65.87478332942356,11.825486842286393,106.42938158057754,231.7971659742413,189.31594136058325,0.0,42.48122461365806,8000000,0.0,0.0,0.0,0.0,65.87478332942356,7789492.49993396,131.74956665884713,1908.770008702791,231.7971659742413
242.0,107.4240468940078,210405.889927014,1352.55529509213,605.1280220150663,0.0,4789636.71214966,2997892.290559377,2630913.3083331184,0.07997446714058472,0.375,0.03749999999999999,0.1875,15.0,6.1975411669619875,4.131694111307993,13304.546422637944,0,0.3091041419861737,32886.41635416399,67.6277647546065,12.102560440301328,108.92304396271194,238.87338189178044,195.20614395808232,0.0,43.667237933698125,8000000,0.0,0.0,0.0,0.0,67.6277647546065,7789486.686026145,135.255529509213,1957.6833171071964,238.87338189178044
243.0,109.25418647706364,210410.05589412927,1389.4782075910614,619.7343570938673,0.0,4776535.070531285,3010936.4068234744,2630981.836787512,0.07997396749460067,0.375,0.03749999999999999,0.1875,15.0,6.303126142907517,4.202084095271679,13268.152973698016,0,0.30844638739906044,32887.2729598439,69.47391037955308,12.394687141877347,111.5521842768961,246.3235882421498,201.40770715006826,0.0,44.91588109208155,8000000,0.0,0.0,0.0,0.0,69.47391037955308,7789480.689919445,138.94782075910615,2009.2125646849286,246.3235882421498
244.0,111.20262374509942,210414.2944764927,1428.3619092501622,635.1302946795573,0.0,4763474.46771028,3023936.54298561,2631052.2592221852,0.07997343790453529,0.375,0.03749999999999999,0.1875,15.0,6.415535985294197,4.277023990196131,13231.873521417445,0,0.3077938910891031,32888.153240277315,71.4180954625081,12.702605893591146,114.32345304232032,254.16858796977473,207.93808550799736,0.0,46.230502461777384,8000000,0.0,0.0,0.0,0.0,71.4180954625081,7789474.50289982,142.8361909250162,2063.4922039297194,254.16858796977473
245.0,113.27394516886696,210418.61030972816,1469.3102820536433,651.3552164699487,0.0,4750455.042604572,3036892.4076420646,2631124.676205641,0.07997287707900408,0.375,0.03749999999999999,0.1875,15.0,6.535035298203863,4.356690198802576,13195.708451679367,0,0.30714660889396395,32889.05845257051,73.46551410268216,13.027104329398975,117.24393896459075,262.4305511698668,214.8158821822973,0.0,47.61466898756951,8000000,0.0,0.0,0.0,0.0,73.46551410268216,7789468.115745161,146.93102820536433,2120.665498523592,262.4305511698668
246.0,115.47309240993486,210423.00821252976,1512.4340102996273,668.4510948300558,0.0,4737476.946679323,3049803.6869106716,2631199.1936660465,0.07997228363366427,0.375,0.03749999999999999,0.1875,15.0,6.661909177496241,4.441272784997495,13159.658185220342,0,0.3065044982231227,32889.98992082558,75.62170051498137,13.369021896601117,120.32119706941005,271.13310949367326,222.06092855794708,0.0,49.07218093572618,8000000,0.0,0.0,0.0,0.0,75.62170051498137,7789461.518695124,151.24340102996274,2180.8851051296833,271.13310949367326
247.0,117.80538075485467,210427.49320066656,1557.8510377965254,686.4626607840024,0.0,4724540.344764179,3062670.042955885,2631275.923242457,0.07997165608590447,0.375,0.03749999999999999,0.1875,15.0,6.796464274318538,4.530976182879026,13123.723179900497,0,0.30586751808277646,32890.949040530715,77.89255188982627,13.72925321568005,123.56327894112044,280.3014576159405,229.6943698757024,0.0,50.60708774023811,8000000,0.0,0.0,0.0,0.0,77.89255188982627,7789454.701418644,155.78510377965253,2244.3136985805277,280.3014576159405
248.0,120.27651918224151,210432.07050172734,1605.6870591573422,705.4375845645212,0.0,4711645.415924393,3075491.112411039,2631354.9826597474,0.07997099284910039,0.375,0.03749999999999999,0.1875,15.0,6.939029952821626,4.626019968547751,13087.903933123313,0,0.30523562910413865,32891.93728324684,80.28435295786711,14.108751691290426,126.97876522161383,289.96246230755,237.7387572787236,0.0,52.22370502882646,8000000,0.0,0.0,0.0,0.0,80.28435295786711,7789447.652979154,160.56870591573423,2311.1246437218633,289.96246230755
249.0,122.89263216138465,210436.7455706698,1656.0760477785188,725.4266696533201,0.0,4698792.354389771,3088266.5046900306,2631436.4961289694,0.07997029222640836,0.375,0.03749999999999999,0.1875,15.0,7.0899595477721915,4.726639698514794,13052.200984416031,0,0.3046087935753458,32892.95620161212,82.80380238892594,14.508533393066404,130.57680053759762,300.144779699149,246.2181467806605,0.0,53.926632918488515,8000000,0.0,0.0,0.0,0.0,82.80380238892594,7789440.361797234,165.6076047778519,2381.502717431839,300.144779699149
250.0,125.66028329046723,210441.52410624226,1709.1608232952274,746.4840613203045,0.0,4685981.370545774,3100995.8001801427,2631520.594775103,0.07996955240406438,0.375,0.03749999999999999,0.1875,15.0,7.249631728296186,4.833087818864124,13016.614918182704,0,0.3039869754771883,32894.007434688785,85.45804116476137,14.929681226406089,134.36713103765481,310.8789813677518,255.15820569033545,0.0,55.72077567741635,8000000,0.0,0.0,0.0,0.0,85.45804116476137,7789432.815610532,170.91608232952274,2455.6448846155317,310.8789813677518
251.0,128.5865008925549,210446.41206835082,1765.0936615262592,768.6674707501545,0.0,4673212.691991569,3113678.548306977,2631607.417094186,0.07996877144415605,0.375,0.03749999999999999,0.1875,15.0,7.418451974570475,4.94563464971365,12981.146366643246,0,0.3033701405228987,32895.092713677324,88.25468307631296,15.37334941500309,138.36014473502783,322.19768992796213,264.5863270702295,0.0,57.61136285773264,8000000,0.0,0.0,0.0,0.0,88.25468307631296,7789425.001430822,176.50936615262592,2533.7611322764137,322.19768992796213
252.0,131.67880569825996,210451.4156964513,1824.0369501599023,792.0384159315386,0.0,4660486.564669946,3126314.265461878,2631697.109442064,0.07996794727683092,0.375,0.03749999999999999,0.1875,15.0,7.5968541748996135,5.064569449933075,12945.796012972072,0,0.30275825620226193,32896.21386802581,91.20184750799511,15.840768318630774,142.56691486767696,334.13572486292156,274.53175285124064,0.0,59.60397201168092,8000000,0.0,0.0,0.0,0.0,91.20184750799511,7789416.905497916,182.40369501599022,2616.0753660914406,334.13572486292156
253.0,134.9452407554714,210456.54152904626,1886.163893688865,816.6624805776885,0.0,4647803.254074605,3138902.432781396,2631789.826557111,0.07996707769190066,0.375,0.03749999999999999,0.1875,15.0,7.785302351277195,5.19020156751813,12910.564594651682,0,0.3021512918303161,32897.37283196389,94.30819468444325,16.33324961155377,146.99924650398393,346.730259387546,285.02570627483294,0.0,61.70455311271311,8000000,0.0,0.0,0.0,0.0,94.30819468444325,7789408.513230268,188.6163893688865,2702.8263742665536,346.730259387546
254.0,138.3944037188191,210461.79642437794,1951.6592713785183,842.6095924477855,0.0,4635163.046540572,3151442.4937675735,2631885.7321195067,0.07996616032979864,0.375,0.03749999999999999,0.1875,15.0,7.984292522239563,5.322861681493042,12875.452907057146,0,0.30154921860094974,32898.57165149383,97.58296356892592,16.852191848955712,151.6697266406014,360.02098919836766,296.1015343859755,0.0,63.91945481239215,8000000,0.0,0.0,0.0,0.0,97.58296356892592,7789399.809171973,195.16592713785184,2794.268863826304,360.02098919836766
255.0,142.03548168469072,210467.18758240968,2020.7202523499786,869.9543225470403,0.0,4622566.250624097,3163933.851736978,2631984.9993497822,0.07996519267184443,0.375,0.03749999999999999,0.1875,15.0,8.19435471257831,5.462903141718874,12840.461807289159,0,0.30095200964571833,32899.812491872275,101.03601261749893,17.399086450940807,156.59177805846724,374.0503140305891,307.7948613563861,0.0,66.25545267420299,8000000,0.0,0.0,0.0,0.0,101.03601261749893,7789390.776935972,202.07202523499785,2890.674574897019,374.0503140305891
256.0,145.87828875170783,210472.72256819915,2093.557272179208,898.7762068001167,0.0,4610013.19857872,3176375.867085419,2632087.811649613,0.07996417202976568,0.375,0.03749999999999999,0.1875,15.0,8.416055120290837,5.610703413527224,12805.592218274222,0,0.30035964009823074,32901.09764562016,104.67786360896041,17.975524136002335,161.779717224021,388.86353301407587,320.14375347778343,0.0,68.71977953629242,8000000,0.0,0.0,0.0,0.0,104.67786360896041,7789381.399143118,209.35572721792082,2992.333478979325,388.86353301407587
257.0,149.9333065016781,210478.4093367705,2170.3949757568766,929.1600919182188,0.0,4597504.247934795,3188767.8543543285,2632194.363288065,0.07996309553442195,0.375,0.03749999999999999,0.1875,15.0,8.64999845201989,5.766665634679927,12770.845133152208,0,0.2997720871644846,32902.42954110081,108.51974878784384,18.583201838364378,167.24881654527937,404.50905489623915,333.1888967293559,0.0,71.32015816688322,8000000,0.0,0.0,0.0,0.0,108.51974878784384,7789371.657356799,217.03949757568768,3099.5550676750954,404.50905489623915
258.0,154.21172761225253,210484.25625960197,2251.4732315227807,961.1965073153854,0.0,4585039.783190339,3201109.07908368,2632304.860136709,0.07996196012367292,0.375,0.03749999999999999,0.1875,15.0,8.896830439168415,5.931220292778944,12736.221619973163,0,0.2991893301995597,32903.810751708865,112.57366157613903,19.22393014630771,173.01537131676938,421.0386242813571,346.9737878926815,0.0,74.06483638867556,8000000,0.0,0.0,0.0,0.0,112.57366157613903,7789361.5320128575,225.14732315227806,3212.6697388381663,421.0386242813571
259.0,158.72550282991602,210490.27215285355,2337.048222584624,994.9820650749109,0.0,4572620.217621599,3213398.7544351327,2632419.5204573227,0.07996076252932727,0.375,0.03749999999999999,0.1875,15.0,9.15724054787977,6.104827031919847,12701.722826726666,0,0.2986113507911119,32905.24400571653,116.8524111292312,19.899641301498217,179.09677171348397,438.5075651231416,361.54494026113326,0.0,76.96262486200835,8000000,0.0,0.0,0.0,0.0,116.8524111292312,7789351.002344392,233.7048222584624,3332.030287659535,438.5075651231416
260.0,163.48739155061858,210496.46630746927,2427.3936206557087,1030.6198901230885,0.0,4560245.9952224195,3225636.037567854,2632538.5757461474,0.07995949926310489,0.375,0.03749999999999999,0.1875,15.0,9.43196489715107,6.287976598100715,12667.349986728943,0,0.29803813285014524,32906.732196826844,121.36968103278544,20.61239780246177,185.51158022215594,456.97504280053863,376.95210506958654,0.0,80.02293773095208,8000000,0.0,0.0,0.0,0.0,121.36968103278544,7789340.046301052,242.73936206557087,3458.0135107787974,456.97504280053863
261.0,168.51101627541968,210502.84852129698,2522.8018492010524,1068.2200829352903,0.0,4547917.592782238,3237820.025748126,2632662.2716390253,0.07995816660153812,0.375,0.03749999999999999,0.1875,15.0,9.721789400504981,6.481192933669988,12633.104424395104,0,0.2974696627095767,32908.27839548782,126.14009246005261,21.36440165870581,192.27961492835226,476.50434620609616,393.248509854209,0.0,83.25583635188718,8000000,0.0,0.0,0.0,0.0,126.14009246005261,7789328.6404625,252.28018492010523,3591.021932136343,476.50434620609616
262.0,173.81092123004632,210509.42913338056,2623.585442668306,1107.900217279521,0.0,4535635.522113161,3249949.7521723476,2632790.868882015,0.07995676056973375,0.375,0.03749999999999999,0.1875,15.0,10.027553147887287,6.685035431924858,12598.987561425447,0,0.2969059292311501,32909.885861025185,131.17927213341528,22.15800434559042,199.4220391103138,497.1631913819865,410.49111504145003,0.0,86.6720763405365,8000000,0.0,0.0,0.0,0.0,131.17927213341528,7789316.759945456,262.35854426683056,3731.485659947827,497.1631913819865
263.0,179.40263546039372,210516.21906059043,2730.0785092002634,1149.785875695731,0.0,4523400.332437572,3262024.1814815467,2632924.6443724995,0.07995527692391,0.375,0.03749999999999999,0.1875,15.0,10.350152045791946,6.900101363861297,12565.0009234377,0,0.296346923921299,32911.55805465624,136.50392546001316,22.99571751391462,206.96145762523156,519.0240483511126,428.74089016020963,0.0,90.28315819090295,8000000,0.0,0.0,0.0,0.0,136.50392546001316,7789304.378304015,273.0078509200263,3879.8643848959946,519.0240483511126
264.0,185.3027407408088,210523.22983677086,2842.638304781112,1194.0112256161,0.0,4511212.612948378,3274042.2049437794,2633063.892276116,0.0799537111326178,0.375,0.03749999999999999,0.1875,15.0,10.69054273504666,7.1270284900311065,12531.146147078827,0,0.2957926410566061,32913.29865345145,142.1319152390556,23.880224512322002,214.92202061089802,542.1644929098159,448.063111171658,0.0,94.1013817381578,8000000,0.0,0.0,0.0,0.0,142.1319152390556,7789291.467422554,284.2638304781112,4036.649530397212,542.1644929098159
